法院名稱,登記案號,登記號數,案由,法人名稱,登記日期,類別,設立登記撤銷,設立登記註銷,明細,檔案位置,ID,法院代碼
臺灣橋頭地方法院,107法登他9,185,變更登記,財團法人天使心家族社會福利基金會,107/02/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIFAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=CTD&fg=1,output/details/CTD/107/000009/AAAdkxAAHAAAMIFAAG.json,AAAdkxAAHAAAMIFAAG,CTD
臺灣橋頭地方法院,107法登他9,185,變更登記,財團法人天使心家族社會福利基金會,107/02/02,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMIFAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000009&ef=CTD&fg=1,output/details/CTD/107/000009/AAAdkxAAHAAAMIFAAA.json,AAAdkxAAHAAAMIFAAA,CTD
臺灣橋頭地方法院,106法登他151,170,變更登記,社團法人高雄市劦助慈善會,106/12/01,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMLxAAC&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000151&ef=CTD&fg=1,output/details/CTD/106/000151/AAAdkxAAHAAAMLxAAC.json,AAAdkxAAHAAAMLxAAC,CTD
臺灣橋頭地方法院,106法登他152,171,變更登記,財團法人高雄市私立萃文書院社會福利慈善事業基金會,106/12/11,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMKDAAG&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000152&ef=CTD&fg=1,output/details/CTD/106/000152/AAAdkxAAHAAAMKDAAG.json,AAAdkxAAHAAAMKDAAG,CTD
臺灣橋頭地方法院,106法登他154,172,變更登記,財團法人高雄市崇恩社會福利慈善事業基金會,106/12/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAML9AAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000154&ef=CTD&fg=1,output/details/CTD/106/000154/AAAdkxAAHAAAML9AAI.json,AAAdkxAAHAAAML9AAI,CTD
臺灣橋頭地方法院,106法登他155,173,變更登記,社團法人高雄市博愛馨關懷慈善會,106/12/18,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAML9AAL&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000155&ef=CTD&fg=1,output/details/CTD/106/000155/AAAdkxAAHAAAML9AAL.json,AAAdkxAAHAAAML9AAL,CTD
臺灣橋頭地方法院,106法登他156,175,變更登記,社團法人高雄市原生植物園創價協會,106/12/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMLzAAH&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000156&ef=CTD&fg=1,output/details/CTD/106/000156/AAAdkxAAHAAAMLzAAH.json,AAAdkxAAHAAAMLzAAH,CTD
臺灣橋頭地方法院,106法登他164,177,變更登記,財團法人岡山佛教堂,106/12/27,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMN7AAI&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000164&ef=CTD&fg=1,output/details/CTD/106/000164/AAAdkxAAHAAAMN7AAI.json,AAAdkxAAHAAAMN7AAI,CTD
臺灣橋頭地方法院,106法登他165,178,變更登記,社團法人高雄市心橋勵友協會,106/12/28,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMN7AAJ&bc=106&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000165&ef=CTD&fg=1,output/details/CTD/106/000165/AAAdkxAAHAAAMN7AAJ.json,AAAdkxAAHAAAMN7AAJ,CTD
臺灣橋頭地方法院,107法登他13,187,變更登記,財團法人空軍軍官學校校友文教基金會,107/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMObAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=CTD&fg=1,output/details/CTD/107/000013/AAAdkxAAHAAAMObAAA.json,AAAdkxAAHAAAMObAAA,CTD
臺灣橋頭地方法院,107法登他14,79,變更登記,財團法人高雄市晉禾社會福利慈善事業基金會,107/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOLAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000014&ef=CTD&fg=1,output/details/CTD/107/000014/AAAdkxAAHAAAMOLAAJ.json,AAAdkxAAHAAAMOLAAJ,CTD
臺灣橋頭地方法院,107法登他15,137,變更登記,財團法人琅環宮,107/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOLAAK&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000015&ef=CTD&fg=1,output/details/CTD/107/000015/AAAdkxAAHAAAMOLAAK.json,AAAdkxAAHAAAMOLAAK,CTD
臺灣橋頭地方法院,107法登他16,50,變更登記,財團法人高雄市私立愛心老人養護中心,107/02/21,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMObAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=CTD&fg=1,output/details/CTD/107/000016/AAAdkxAAHAAAMObAAB.json,AAAdkxAAHAAAMObAAB,CTD
臺灣橋頭地方法院,107法登他17,53,變更登記,東方學校財團法人,107/02/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMMCAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=CTD&fg=1,output/details/CTD/107/000017/AAAdkxAAHAAAMMCAAF.json,AAAdkxAAHAAAMMCAAF,CTD
臺灣橋頭地方法院,107法登他18,188,變更登記,高雄市湖內區湖東社區發展協會,107/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNEAAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=CTD&fg=1,output/details/CTD/107/000018/AAAdkxAAHAAAMNEAAD.json,AAAdkxAAHAAAMNEAAD,CTD
臺灣橋頭地方法院,107法登他19,73,變更登記,財團法人樹人醫護管理專科學校,107/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNEAAE&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=CTD&fg=1,output/details/CTD/107/000019/AAAdkxAAHAAAMNEAAE.json,AAAdkxAAHAAAMNEAAE,CTD
臺灣橋頭地方法院,107法登社4,189,設立登記,社團法人高雄市魚菜共生推廣協會,107/02/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNEAAA&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=CTD&fg=1,output/details/CTD/107/000004/AAAdkxAAHAAAMNEAAA.json,AAAdkxAAHAAAMNEAAA,CTD
臺灣橋頭地方法院,107法登他13,187,變更登記,財團法人空軍軍官學校校友文教基金會,107/02/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPaAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000013&ef=CTD&fg=1,output/details/CTD/107/000013/AAAdkxAAHAAAMPaAAF.json,AAAdkxAAHAAAMPaAAF,CTD
臺灣橋頭地方法院,107法登他2,179,變更登記,財團法人佛光山慈悲社會福利基金會,107/01/09,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPaAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000002&ef=CTD&fg=1,output/details/CTD/107/000002/AAAdkxAAHAAAMPaAAG.json,AAAdkxAAHAAAMPaAAG,CTD
臺灣橋頭地方法院,107法登他5,180,變更登記,財團法人新世紀教育基金會,107/01/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPaAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000005&ef=CTD&fg=1,output/details/CTD/107/000005/AAAdkxAAHAAAMPaAAH.json,AAAdkxAAHAAAMPaAAH,CTD
臺灣橋頭地方法院,107法登他18,188,變更登記,社團法人高雄市湖內區湖東社區發展協會,107/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMO9AAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000018&ef=CTD&fg=1,output/details/CTD/107/000018/AAAdkxAAHAAAMO9AAD.json,AAAdkxAAHAAAMO9AAD,CTD
臺灣橋頭地方法院,107法登社2,183,設立登記,社團法人高雄市親愛的關懷協會,107/01/24,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMO9AAE&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=CTD&fg=1,output/details/CTD/107/000002/AAAdkxAAHAAAMO9AAE.json,AAAdkxAAHAAAMO9AAE,CTD
臺灣橋頭地方法院,107法登他20,58,變更登記,財團法人高雄市私立合信興老人養護中心,107/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMN0AAE&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=CTD&fg=1,output/details/CTD/107/000020/AAAdkxAAHAAAMN0AAE.json,AAAdkxAAHAAAMN0AAE,CTD
臺灣橋頭地方法院,107法登他16,50,變更登記,財團法人高雄市私立愛心老人養護中心,107/02/21,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMN0AAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000016&ef=CTD&fg=1,output/details/CTD/107/000016/AAAdkxAAHAAAMN0AAF.json,AAAdkxAAHAAAMN0AAF,CTD
臺灣橋頭地方法院,107法登他21,190,變更登記,財團法人高雄法邁內觀中心,107/03/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNBAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=CTD&fg=1,output/details/CTD/107/000021/AAAdkxAAHAAAMNBAAF.json,AAAdkxAAHAAAMNBAAF,CTD
臺灣橋頭地方法院,107法登他17,53,變更登記,東方學校財團法人,107/02/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNRAAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000017&ef=CTD&fg=1,output/details/CTD/107/000017/AAAdkxAAHAAAMNRAAA.json,AAAdkxAAHAAAMNRAAA,CTD
臺灣橋頭地方法院,107法登他22,191,變更登記,社團法人高雄市希望弱勢關懷協會,107/03/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMP6AAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=CTD&fg=1,output/details/CTD/107/000022/AAAdkxAAHAAAMP6AAC.json,AAAdkxAAHAAAMP6AAC,CTD
臺灣橋頭地方法院,107法登他20,58,變更登記,財團法人高雄市私立合信興老人養護中心,107/03/06,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMMPAAB&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000020&ef=CTD&fg=1,output/details/CTD/107/000020/AAAdkxAAHAAAMMPAAB.json,AAAdkxAAHAAAMMPAAB,CTD
臺灣橋頭地方法院,107法登他22,191,變更登記,社團法人高雄市希望弱勢關懷協會,107/03/12,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNWAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000022&ef=CTD&fg=1,output/details/CTD/107/000022/AAAdkxAAHAAAMNWAAG.json,AAAdkxAAHAAAMNWAAG,CTD
臺灣橋頭地方法院,107法登他23,52,變更登記,財團法人高美醫護管理專科學校,107/03/15,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNmAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000023&ef=CTD&fg=1,output/details/CTD/107/000023/AAAdkxAAHAAAMNmAAJ.json,AAAdkxAAHAAAMNmAAJ,CTD
臺灣橋頭地方法院,107法登他24,192,變更登記,社團法人高雄市方舟就業服務協會,107/03/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNmAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000024&ef=CTD&fg=1,output/details/CTD/107/000024/AAAdkxAAHAAAMNmAAH.json,AAAdkxAAHAAAMNmAAH,CTD
臺灣橋頭地方法院,107法登他25,194,變更登記,社團法人高雄市財務金融文化創意發展協會,107/03/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNmAAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000025&ef=CTD&fg=1,output/details/CTD/107/000025/AAAdkxAAHAAAMNmAAI.json,AAAdkxAAHAAAMNmAAI,CTD
臺灣橋頭地方法院,107法登他26,76,變更登記,華德學校財團法人,107/03/21,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMO7AAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000026&ef=CTD&fg=1,output/details/CTD/107/000026/AAAdkxAAHAAAMO7AAD.json,AAAdkxAAHAAAMO7AAD,CTD
臺灣橋頭地方法院,107法登他21,190,變更登記,財團法人高雄法邁內觀中心,107/03/07,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPfAAE&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000021&ef=CTD&fg=1,output/details/CTD/107/000021/AAAdkxAAHAAAMPfAAE.json,AAAdkxAAHAAAMPfAAE,CTD
臺灣橋頭地方法院,107法登他27,194,變更登記,社團法人高雄市湖內老人健康促進會,107/03/22,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPfAAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000027&ef=CTD&fg=1,output/details/CTD/107/000027/AAAdkxAAHAAAMPfAAD.json,AAAdkxAAHAAAMPfAAD,CTD
臺灣橋頭地方法院,107法登他28,195,變更登記,財團法人高雄市大社工業區聯合消防隊,107/03/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPfAAF&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=CTD&fg=1,output/details/CTD/107/000028/AAAdkxAAHAAAMPfAAF.json,AAAdkxAAHAAAMPfAAF,CTD
臺灣橋頭地方法院,107法登他29,196,變更登記,社團法人高雄市楠靈全人關懷協進會,107/03/23,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPfAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000029&ef=CTD&fg=1,output/details/CTD/107/000029/AAAdkxAAHAAAMPfAAG.json,AAAdkxAAHAAAMPfAAG,CTD
臺灣橋頭地方法院,107法登他30,197,變更登記,社團法人臺灣志工盟協會,107/03/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPvAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000030&ef=CTD&fg=1,output/details/CTD/107/000030/AAAdkxAAHAAAMPvAAG.json,AAAdkxAAHAAAMPvAAG,CTD
臺灣橋頭地方法院,107法登他31,198,變更登記,社團法人台灣凝愛關懷弱勢協會,107/03/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPvAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000031&ef=CTD&fg=1,output/details/CTD/107/000031/AAAdkxAAHAAAMPvAAH.json,AAAdkxAAHAAAMPvAAH,CTD
臺灣橋頭地方法院,107法登他28,195,變更登記,財團法人高雄市大社工業區聯合消防隊,107/03/22,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPPAAL&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000028&ef=CTD&fg=1,output/details/CTD/107/000028/AAAdkxAAHAAAMPPAAL.json,AAAdkxAAHAAAMPPAAL,CTD
臺灣橋頭地方法院,107法登他32,45,變更登記,財團法人孔孟聖道文教基金會,107/03/29,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOQAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000032&ef=CTD&fg=1,output/details/CTD/107/000032/AAAdkxAAHAAAMOQAAH.json,AAAdkxAAHAAAMOQAAH,CTD
臺灣橋頭地方法院,107法登他33,200,變更登記,社團法人高雄市原樂社會福利關懷協會,107/03/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOQAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000033&ef=CTD&fg=1,output/details/CTD/107/000033/AAAdkxAAHAAAMOQAAJ.json,AAAdkxAAHAAAMOQAAJ,CTD
臺灣橋頭地方法院,107法登社5,199,設立登記,社團法人高雄市公道正義服務協會,107/03/29,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOQAAI&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=CTD&fg=1,output/details/CTD/107/000005/AAAdkxAAHAAAMOQAAI.json,AAAdkxAAHAAAMOQAAI,CTD
臺灣橋頭地方法院,107法登他34,201,變更登記,財團法人高雄市私立聖和社會福利慈善事業基金會,107/03/30,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMOkAAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000034&ef=CTD&fg=1,output/details/CTD/107/000034/AAAdkxAAHAAAMOkAAI.json,AAAdkxAAHAAAMOkAAI,CTD
臺灣橋頭地方法院,107法登社6,202,設立登記,社團法人高雄市普行慈善會,107/04/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPAAAC&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=CTD&fg=1,output/details/CTD/107/000006/AAAdkxAAHAAAMPAAAC.json,AAAdkxAAHAAAMPAAAC,CTD
臺灣橋頭地方法院,107法登社6,202,設立登記,社團法人高雄市普行慈善會,107/04/02,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPEAAE&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=CTD&fg=1,output/details/CTD/107/000006/AAAdkxAAHAAAMPEAAE.json,AAAdkxAAHAAAMPEAAE,CTD
臺灣橋頭地方法院,107法登社7,203,設立登記,社團法人中華技能教育發展協會,107/04/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMMRAAJ&bc=107&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=CTD&fg=1,output/details/CTD/107/000007/AAAdkxAAHAAAMMRAAJ.json,AAAdkxAAHAAAMMRAAJ,CTD
臺灣橋頭地方法院,107法登他35,204,變更登記,社團法人高雄市玉皇太子宮慈善會,107/04/11,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNEAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000035&ef=CTD&fg=1,output/details/CTD/107/000035/AAAdkxAAHAAAMNEAAJ.json,AAAdkxAAHAAAMNEAAJ,CTD
臺灣橋頭地方法院,107法登他19,73,變更登記,財團法人樹人醫護管理專科學校,107/02/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNEAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000019&ef=CTD&fg=1,output/details/CTD/107/000019/AAAdkxAAHAAAMNEAAG.json,AAAdkxAAHAAAMNEAAG,CTD
臺灣橋頭地方法院,107法登他36,205,變更登記,社團法人高雄市基督教房角石浸信基督徒協會,107/04/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNxAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CTD&fg=1,output/details/CTD/107/000036/AAAdkxAAHAAAMNxAAH.json,AAAdkxAAHAAAMNxAAH,CTD
臺灣橋頭地方法院,107法登他37,206,變更登記,財團法人聖恩堂文教基金會,107/04/13,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNxAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CTD&fg=1,output/details/CTD/107/000037/AAAdkxAAHAAAMNxAAG.json,AAAdkxAAHAAAMNxAAG,CTD
臺灣橋頭地方法院,107法登他37,206,變更登記,財團法人聖恩堂文教基金會,107/04/16,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMORAAI&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000037&ef=CTD&fg=1,output/details/CTD/107/000037/AAAdkxAAHAAAMORAAI.json,AAAdkxAAHAAAMORAAI,CTD
臺灣橋頭地方法院,107法登他38,120,變更登記,財團法人義守大學,107/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMORAAJ&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000038&ef=CTD&fg=1,output/details/CTD/107/000038/AAAdkxAAHAAAMORAAJ.json,AAAdkxAAHAAAMORAAJ,CTD
臺灣橋頭地方法院,107法登他39,207,變更登記,財團法人一貫道興毅純陽聖道院,107/04/17,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMORAAH&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000039&ef=CTD&fg=1,output/details/CTD/107/000039/AAAdkxAAHAAAMORAAH.json,AAAdkxAAHAAAMORAAH,CTD
臺灣橋頭地方法院,107法登他36,205,變更登記,社團法人高雄市基督教房角石浸信基督徒協會,107/04/13,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNxAAG&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000036&ef=CTD&fg=1,output/details/CTD/107/000036/AAAdkxAAHAAAMNxAAG.json,AAAdkxAAHAAAMNxAAG,CTD
臺灣橋頭地方法院,107法登他40,46,變更登記,財團法人高雄市大樹區溪埔國民小學教育發展基金會,107/04/19,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMNxAAK&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000040&ef=CTD&fg=1,output/details/CTD/107/000040/AAAdkxAAHAAAMNxAAK.json,AAAdkxAAHAAAMNxAAK,CTD
臺灣橋頭地方法院,107法登他41,127,變更登記,財團法人高雄市私立宏仁老人長期照顧中心（養護型）,107/04/23,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMO8AAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000041&ef=CTD&fg=1,output/details/CTD/107/000041/AAAdkxAAHAAAMO8AAD.json,AAAdkxAAHAAAMO8AAD,CTD
臺灣橋頭地方法院,107法登他42,149,變更登記,財團法人鄭德齡醫學發展基金會,107/04/24,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMO8AAK&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000042&ef=CTD&fg=1,output/details/CTD/107/000042/AAAdkxAAHAAAMO8AAK.json,AAAdkxAAHAAAMO8AAK,CTD
臺灣橋頭地方法院,107法登他43,208,變更登記,社團法人台灣志願服務國際交流協會,107/04/25,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPFAAC&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000043&ef=CTD&fg=1,output/details/CTD/107/000043/AAAdkxAAHAAAMPFAAC.json,AAAdkxAAHAAAMPFAAC,CTD
臺灣橋頭地方法院,107法登他44,209,變更登記,社團法人高雄市安和社會福利發展協會,107/04/25,財團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPFAAD&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000044&ef=CTD&fg=1,output/details/CTD/107/000044/AAAdkxAAHAAAMPFAAD.json,AAAdkxAAHAAAMPFAAD,CTD
臺灣橋頭地方法院,107法登他45,210,變更登記,社團法人高雄市新盲人福利協進會,107/04/26,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMPMAAM&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000045&ef=CTD&fg=1,output/details/CTD/107/000045/AAAdkxAAHAAAMPMAAM.json,AAAdkxAAHAAAMPMAAM,CTD
臺灣橋頭地方法院,107法登他46,155,變更登記,社團法人高雄市健康協會,107/04/28,社團,,,http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAMP8AAA&bc=107&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000046&ef=CTD&fg=1,output/details/CTD/107/000046/AAAdkxAAHAAAMP8AAA.json,AAAdkxAAHAAAMP8AAA,CTD
